0.15916869,0.06210362,-0.48104364,0.095792,0.24945678,0.44766814,0.37917557,-0.6048161,0.02105704,0.70801306,-0.8497685,0.57444954,0.26615968,0.0768122,0.6033524,-0.89193076,-0.3389984,0.8308111,0.7887979,-0.17763168,-0.9956412,-0.19403376,0.82492226,-0.8588997,0.54560465,0.60438335,0.45317125,0.67212725,0.29601097,0.51862884,0.28952983,-0.883551,0.4721441,-0.622313,0.5665277,0.24715321,-0.7522464,-0.81366706,0.038912483,0.52940357,-0.7565779,-0.8900621,-0.33668563,0.19848369,-0.58533996,0.27448338,0.66297853,-0.2137619,-0.58660495,-0.5194219,-0.65955216,-0.810681,0.50924736,-0.82090974,-0.7573247,-0.78853333,0.3811668,-0.21129511,-0.9768248,-0.19847615,0.09076562,0.009075313,-0.5457763,0.4975978,-0.62259597,0.5380542,-0.05806991,-0.9712478,0.3144617,-0.9039069,0.9418679,-0.6557085,-0.2561931,0.92661744,0.23571338,0.7314772,0.44514033,-0.03755696,0.32373962,-0.72942525,0.16680822,-0.7748136,0.27270305,-0.94719714,-0.34892935,0.19423315,-0.43841085,-0.16841497,0.594307,-0.34697816,-0.084023185,-0.73235434,0.21013588,0.49874535,-0.86491746,-0.012197873,0.6152295,-0.5530681,-0.7423388,-0.33422774
0.031283423,0.8021869,0.501989,-0.5218407,0.6929411,0.9442382,0.9940971,-0.9023365,-0.42518908,-0.15997306,-0.915991,0.08706343,0.4114448,0.024073314,-0.70387995,0.4854181,-0.3639231,0.03713465,0.8317697,0.96210027,0.21371697,0.60055494,-0.4976145,0.25904036,0.90008944,-0.40926746,0.36202198,-0.18327293,-0.3601914,-0.79591686,0.7968007,-0.78179896,-0.256178,0.79806924,0.59379894,-0.6592633,-0.22891387,0.5653548,0.038455896,-0.15825339,-0.52435565,0.24832,-0.12339447,-0.56705546,-0.8873939,0.21676448,-0.4320499,-0.7345258,0.86465275,0.7118347,-0.81264114,0.9218633,-0.5093654,-0.9843204,0.47773495,0.3289761,0.02679726,-0.8357509,-0.34427726,-0.8772452,-0.24441846,-0.31992477,-0.47930133,0.55378157,0.8257111,0.8242997,-0.9580079,-0.5837543,-0.49173614,-0.7197084,0.6124194,-0.4158791,0.9332938,0.66357595,-0.72814035,-0.98956037,-0.8226989,-0.7953786,0.8122105,0.2823672,-0.20990019,0.6248504,-0.30139112,-0.6950958,0.4131745,-0.6564272,0.38297164,-0.7872918,-0.58333415,-0.010778686,-0.2475569,0.54402786,0.5145232,-0.7928299,0.40699044,-0.5595008,-0.5363792,-0.22524887,0.30765408,-0.33947146
0.13822049,0.29641286,0.67257684,-0.44141737,-0.144747,-0.13738416,-0.9635811,0.38768864,-0.4302331,-0.82022315,0.87565696,-0.9527985,-0.0128911445,0.060269147,-0.48963854,-0.84634864,-0.9568494,-0.10935122,0.16860208,-0.12743388,-0.49395394,-0.4453007,-0.6378623,0.8460743,0.74322754,-0.34842804,-0.31242144,0.45712426,-0.58203167,0.74804896,-0.34739557,0.3214928,0.14687692,-0.5826286,0.68697757,0.49677262,0.30461287,-0.4059034,-0.49077368,-0.07569022,-0.9292949,-0.7912976,-0.7041264,-0.19258527,0.63451517,-0.15607908,-0.54801285,-0.84672517,-0.34865716,0.5708338,-0.39691284,0.21580513,-0.19695574,0.17991596,-0.18675241,-0.15822366,0.18909279,-0.7292087,-0.60006064,0.4013868,0.9369525,0.8349075,0.1015774,0.67420584,0.32754254,-0.55127805,0.8663107,0.071243435,-0.6169662,-0.20459302,0.95521677,-0.86995184,-0.38384604,0.32605284,0.46175367,-0.21898524,0.09655557,-0.71306634,-0.6149769,0.5223621,-0.8238148,0.057467468,-0.16781041,-0.58383626,0.54947466,0.9496083,0.28395924,0.12281951,-0.09727134,-0.79509306,-0.59663826,0.81457406,0.12051139,0.8896275,-0.49497914,0.041646026,-0.9748111,-0.19564806,-0.7559674,-0.573007
-0.55807877,-0.012597266,0.91131514,-0.3233576,-0.919701,-0.2563306,-0.44348723,-0.9090931,-0.7439425,-0.9111319,0.9727389,0.9073367,-0.6779059,-0.30297136,0.37558717,-0.42200106,0.09070766,0.40442896,0.21390228,-0.54310524,-0.040269844,0.8803504,-0.82007325,-0.88449854,-0.5084216,-0.55746967,-0.48307514,0.07312727,0.5950548,0.6454016,-0.74536973,0.73508745,0.9660982,0.92329913,-0.69198674,0.60497254,0.18502678,-0.47057372,0.84193945,0.2566274,0.366957,-0.553587,-0.71876395,0.5512111,0.2964997,0.55826813,-0.47323534,0.35827336,-0.05691837,-0.6736555,-0.6746696,-0.38046157,-0.5385515,-0.04716143,-0.89563173,0.05613552,-0.65889037,0.09544859,-0.8848287,0.653497,-0.25806236,0.4175392,-0.28407136,0.8471049,-0.79024374,0.4358611,-0.96572965,-0.74422145,-0.5262425,-0.19621646,0.6205856,-0.6224145,0.42100942,-0.070589796,-0.8068847,-0.5009943,-0.53127116,-0.5235903,0.12640174,-0.4847403,0.002143409,0.7575779,-0.72276884,0.18965551,0.04394406,0.004842143,0.23903345,0.19436496,0.85348994,0.87427175,-0.41351837,0.14534914,0.07223792,0.69662386,-0.99626285,0.71952796,-0.4985389,-0.97259444,0.4971258,0.7868587
0.68039775,0.8843216,-0.82059443,-0.3746614,0.22643942,-0.7626397,0.9617422,-0.57280713,-0.21696115,-0.78279805,-0.21555758,0.636467,0.055684697,0.3922228,-0.48171026,0.9470357,-0.78499603,-0.6753639,-0.9739034,-0.1387235,0.049696285,0.56465375,0.19665433,0.6190719,-0.6922085,0.21574503,0.71019906,-0.50504494,0.40900147,-0.5992866,-0.012521455,-0.7757723,0.5922014,0.88587916,0.6790338,0.72350544,0.12449177,-0.13967372,0.42052576,-0.103840575,-0.023709608,-0.9608384,-0.07498942,0.75722337,0.86268455,-0.4953571,0.43815443,-0.6898439,-0.96261805,0.77096415,0.29759356,-0.59534556,0.4188901,-0.87645334,0.8446004,-0.8621486,-0.031087175,-0.054721475,-0.26316407,-0.4335519,-0.6663965,0.8161744,0.86688346,0.7764731,-0.36031154,0.62001747,0.03186512,-0.8472913,-0.371192,0.9707677,-0.6745594,0.0209596,-0.0696783,-0.6893718,-0.0043618926,0.8312361,-0.80966944,0.78304565,-0.8273293,0.6599335,0.36864945,-0.052019887,0.63821185,-0.7136769,-0.378236,-0.1194761,-0.93019676,-0.8473272,0.5587689,0.73340124,0.3775036,-0.76796615,0.018744105,0.68878645,-0.7361073,-0.2604083,0.4664647,-0.30022827,-0.74855936,0.22214356
-0.37493917,0.20056862,-0.64422864,0.6645722,-0.6161752,-0.845597,-0.74185324,0.89064205,-0.64977163,-0.7590948,0.64770716,-0.74443376,-0.10942719,0.43671098,-0.20835973,-0.57058835,0.806771,0.4870369,-0.100283235,0.98885834,-0.22021942,-0.17479141,0.05358932,0.7016821,-0.17982592,0.2608037,0.20691186,-0.29425156,0.050935213,0.7655217,0.36502978,0.91963506,-0.98123276,0.03033601,0.49055585,0.07614635,-0.34337932,-0.5597248,0.43285146,0.999864,-0.086825624,-0.51419914,-0.8624047,-0.13569386,0.79096043,-0.7323105,0.34761816,-0.5382372,-0.028767355,0.4731444,0.15818705,-0.5676041,0.48879677,0.10650651,-0.63397956,0.27323592,0.31040093,0.28294644,0.049165767,-0.3034777,-0.40594485,-0.7776317,0.7426975,0.3026454,-0.77181166,-0.8030276,-0.94531286,0.06681149,0.5078893,0.022191118,0.9040349,0.5840726,0.56835383,0.12283764,0.4460444,-0.87911963,0.36844543,0.41698763,-0.9456151,-0.22373109,0.20044035,-0.78228587,-0.42149124,0.9217116,0.47583556,-0.7391895,0.28868178,-0.9905469,-0.2106035,-0.6174189,0.3284173,-0.025482958,-0.36061037,-0.9243242,0.026311949,0.4419448,0.06552519,-0.5144655,0.8476285,-0.32297713
-0.07619462,0.6213758,0.67151487,0.13486148,0.010176462,-0.42185465,0.30639863,-0.861266,0.85608405,0.54725,-0.9092862,0.826675,0.062458944,-0.38564324,0.2049999,0.70378256,0.07670896,0.18749316,0.67647547,-0.62430716,-0.9748849,-0.9336625,-0.6509448,0.31336755,-0.92511475,0.35000104,0.8529411,-0.002678003,-0.2542411,0.61478555,-0.6278297,0.19976312,0.40485966,-0.16259423,0.29831013,0.6889664,-0.055446036,0.790065,-0.44456497,-0.3339105,-0.16228844,0.7999789,0.046689577,-0.9574175,0.11988602,0.4937211,-0.25037423,0.46490225,0.064454995,-0.38220522,-0.44505274,0.089088276,-0.35728568,-0.47041553,-0.6920992,0.7047414,0.100026056,-0.9731425,0.85037065,0.9944628,0.19191015,-0.29304728,0.67395204,-0.69445896,-0.43292406,-0.5628313,-0.63183093,-0.68507665,-0.5552853,0.80186534,0.34394473,-0.061971206,0.7736411,0.5389823,-0.01927024,-0.5195867,0.45667696,-0.9169453,0.41514012,-0.43300298,-0.8035608,0.4693942,0.92359716,-0.8902786,0.85526526,0.44559035,-0.7846033,0.20532258,-0.770694,0.19447489,-0.57909197,-0.8226389,-0.41211268,-0.2205321,0.96212673,-0.9493784,-0.38495946,-0.35572225,-0.39063442,0.7890746
-0.060433064,-0.647109,-0.42024723,0.25335196,-0.8757703,0.65863407,0.41653404,0.3904332,0.14278853,-0.88181776,-0.6333489,0.72920233,0.7464793,-0.15066712,-0.31741068,0.94996804,-0.63126093,-0.13169381,-0.72602034,0.049257237,0.947226,0.26125532,-0.5250646,0.9134622,0.30826506,-0.3888886,-0.6340859,0.7551829,0.62297904,-0.42209598,0.5250849,0.64651096,-0.47279394,0.8820156,0.80593646,0.8359815,-0.05223798,-0.27421677,-0.07087206,0.032022074,-0.3707146,0.27662733,0.9908069,-0.46734825,0.6565893,-0.050843827,0.5791435,0.9670091,0.8100971,-0.9095271,-0.15525085,0.47058317,0.018031769,0.34183943,0.24486661,0.836851,0.061616477,0.13703822,-0.7058948,-0.21291855,0.120833464,0.44464314,-0.07062427,0.23738736,0.7420694,0.9709096,0.6618721,-0.8503412,-0.10094108,-0.32656497,-0.8967182,0.860878,0.4937695,-0.10723169,-0.7316618,0.8095316,-0.029037802,-0.70686996,0.6515174,-0.5481483,0.74825627,-0.40350387,0.81759304,0.81593615,-0.98365784,0.4506948,-0.92966616,0.41819528,-0.89330626,0.39107123,0.53369087,0.780414,0.13669522,0.38930386,-0.49520937,-0.08245156,0.45155054,0.83752877,0.7594206,0.6397
0.66027534,0.6616776,0.2424566,0.37835068,-0.07261757,-0.20546484,-0.65640026,0.30205438,-0.89704794,-0.6478698,-0.59769136,-0.19808835,-0.5611392,0.6469583,0.74847734,-0.7805608,-0.17352945,-0.21090741,-0.41404274,0.28938594,-0.09720891,-0.5209934,-0.4731512,0.372382,0.4412833,-0.15730712,0.68466073,-0.73414093,-0.2503885,-0.87415755,-0.9720418,-0.7942178,-0.3262237,-0.2164671,-0.4346864,0.26435888,0.52066684,-0.76379514,0.33297116,0.31216627,0.35219267,-0.96084875,0.46000966,-0.55603164,0.4090537,0.4135297,0.2736153,0.3942662,-0.4062948,0.7345135,-0.0037820323,-0.44662556,0.9416818,-0.47290275,0.9200816,-0.42802596,-0.81940794,-0.7140153,0.37986296,0.8445996,0.11476844,0.6022953,0.2917097,0.9000906,0.34930062,0.34131655,-0.022097621,0.4588972,0.23973915,-0.65429854,-0.5203482,0.48585987,0.74204475,-0.3172572,-0.29667744,0.4290726,0.18288,-0.12575334,-0.17706287,-0.47540414,0.08223207,0.7111721,-0.123202,-0.7598467,-0.012753938,-0.11398915,0.2151214,0.7258739,0.75947446,0.29660946,0.47781014,0.9571385,-0.553754,0.06532955,-0.18635137,-0.8330862,-0.081218526,-0.0571087,0.95945716,-0.55582464
-0.58298564,-0.057036392,-0.30806383,0.6050335,0.7680724,0.8439595,0.32642552,-0.093227126,-0.23872046,-0.057732828,0.9955242,0.6259605,0.18624946,0.39992923,-0.94793653,0.18463002,0.6722982,0.2166542,0.44285092,-0.25408307,-0.9331656,0.6982539,-0.9586412,0.20631093,-0.9794701,0.6393658,0.023816874,-0.1258646,-0.31142673,-0.2903152,-0.30586132,-0.22539449,-0.97627443,-0.6108873,0.88398224,-0.18224187,0.8026795,-0.6187069,-0.15061127,-0.41559523,0.58602345,0.14018723,0.84181964,0.46919242,-0.9429188,-0.4698893,-0.8287961,-0.8506829,-0.10721475,-0.12754554,-0.017755112,0.18542829,-0.22809331,-0.76904327,-0.96463233,-0.27826104,0.8886208,0.87004274,-0.72437125,0.36538547,-0.35239166,0.7414265,0.33981872,0.057456322,0.4065735,-0.8323955,0.7537193,0.2367013,-0.5954679,0.36209992,-0.06249798,-0.10579331,0.5259236,0.22066377,0.38937795,-0.9310042,-0.12855859,0.26243338,0.35892504,-0.22881451,-0.78093725,0.16142705,-0.9288028,-0.038097546,-0.53391373,0.67893654,-0.71159667,0.6790848,0.56539434,0.42448494,0.2748301,0.5771556,-0.93572265,0.36564618,-0.14821059,-0.10816493,0.2088889,-0.38914388,-0.6326399,0.94252795
